blend,models,weights,fold_1_rmse,fold_2_rmse,fold_3_rmse,fold_4_rmse,fold_5_rmse,mean_rmse,std_rmse
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.60+0.10+0.30,16.897577,16.996799,16.984904,16.932108,16.909421,16.944162,0.039882
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.75+0.20+0.05,16.913910,17.000319,16.977284,16.930343,16.900234,16.944418,0.038174
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.71+0.29,16.921318,16.999810,16.976068,16.928244,16.896829,16.944453,0.037762
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.30+0.30+0.40,16.899666,16.991459,16.988969,16.926453,16.915790,16.944467,0.038322
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.50+0.15+0.35,16.895926,16.994205,16.988686,16.931963,16.912440,16.944644,0.039918
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.75+0.20+0.05,16.915682,17.001384,16.976521,16.930298,16.899706,16.944718,0.038209
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.60+0.10+0.30,16.897482,16.996932,16.986091,16.932866,16.910397,16.944754,0.039969
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.65+0.15,16.923160,16.988994,16.990165,16.914648,16.907114,16.944816,0.036902
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.55+0.30,16.913565,16.990514,16.991558,16.917766,16.910963,16.944873,0.037755
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.42+0.58,16.928465,16.991882,16.985695,16.921616,16.899489,16.945429,0.036728
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.40+0.60,16.933662,16.994376,16.982340,16.920384,16.896599,16.945472,0.037171
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.40+0.60+0.00,16.933662,16.994376,16.982340,16.920384,16.896599,16.945472,0.037171
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.35+0.40,16.903867,16.993491,16.989196,16.925479,16.915661,16.945539,0.038045
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.83+0.17,16.926110,17.006461,16.966345,16.930402,16.899882,16.945840,0.036973
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.72+0.28,16.920236,17.000442,16.978795,16.930350,16.899536,16.945871,0.037701
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.65+0.20,16.925519,16.992805,16.989148,16.914839,16.907444,16.945951,0.037228
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.36+0.64,16.939020,16.996822,16.978974,16.917945,16.897052,16.945963,0.037153
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.65+0.05,16.933370,16.993715,16.986121,16.918070,16.899865,16.946228,0.037294
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.36+0.64,16.934161,16.993782,16.983898,16.918645,16.900880,16.946273,0.036451
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.72+0.28,16.922742,17.001907,16.977700,16.930324,16.898744,16.946283,0.037815
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.82+0.18,16.928308,17.007612,16.966303,16.930649,16.899646,16.946504,0.037160
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.41+0.59,16.930588,16.993524,16.987859,16.923102,16.901440,16.947302,0.036742
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.39+0.61,16.935896,16.996116,16.984471,16.921912,16.898529,16.947385,0.037197
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.75+0.10+0.15,16.908564,17.003712,16.982429,16.935064,16.907257,16.947405,0.039166
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.75+0.10+0.15,16.909283,17.004162,16.981909,16.934878,16.906868,16.947420,0.039155
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.45+0.15+0.40,16.901770,16.998734,16.987131,16.933752,16.917332,16.947744,0.038433
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.73+0.27,16.921799,17.002657,16.980315,16.932483,16.901472,16.947745,0.037745
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.45+0.15+0.40,16.901074,16.998306,16.988515,16.934358,16.918416,16.948134,0.038563
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.73+0.27,16.924282,17.004125,16.979330,16.932520,16.900782,16.948208,0.037850
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.85+0.10+0.05,16.924356,17.009581,16.969375,16.934028,16.904734,16.948415,0.037079
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.35+0.65,16.941883,16.999281,16.981992,16.920249,16.899766,16.948634,0.037195
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.65+0.00,16.941883,16.999281,16.981992,16.920249,16.899766,16.948634,0.037195
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.84+0.16,16.928767,17.009553,16.968858,16.933479,16.902889,16.948709,0.036978
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.30+0.40,16.902885,16.995809,16.995194,16.931324,16.918635,16.948769,0.039207
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.50+0.35,16.914077,16.995412,16.994226,16.923133,16.917313,16.948832,0.037662
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.65+0.20,16.927020,16.994532,16.994151,16.918190,16.910362,16.948851,0.037515
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.60+0.25,16.919486,16.992210,16.996911,16.919918,16.915886,16.948882,0.037352
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.45+0.35,16.908388,16.992686,16.998749,16.926443,16.919353,16.949124,0.038524
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.65+0.10,16.928590,16.992590,16.995271,16.920496,16.908738,16.949137,0.037124
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.83+0.17,16.930653,17.010496,16.968632,16.933499,16.902455,16.949147,0.037176
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.35+0.65,16.937232,16.996464,16.987260,16.921233,16.903942,16.949226,0.036486
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.35+0.65+0.00,16.937232,16.996464,16.987260,16.921233,16.903942,16.949226,0.036486
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.40+0.60,16.932831,16.995288,16.990151,16.924707,16.903521,16.949300,0.036757
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.40+0.60+0.00,16.932831,16.995288,16.990151,16.924707,16.903521,16.949300,0.036757
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.25+0.40,16.901798,16.997027,16.995272,16.933680,16.919110,16.949377,0.039505
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.38+0.62,16.938246,16.997977,16.986724,16.923543,16.900582,16.949414,0.037226
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.25+0.35+0.40,16.905357,16.995404,16.995471,16.929806,16.921301,16.949468,0.038346
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.55+0.30,16.915873,16.993112,16.997969,16.922519,16.918609,16.949616,0.037588
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.74+0.26,16.923482,17.004999,16.981961,16.934736,16.903536,16.949743,0.037792
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.60+0.05+0.35,16.905125,17.004053,16.985407,16.938374,16.917934,16.950179,0.038347
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.74+0.26,16.925938,17.006465,16.981082,16.934829,16.902943,16.950251,0.037888
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.85+0.10+0.05,16.927022,17.011969,16.970747,16.935845,16.906276,16.950372,0.037175
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.60+0.05+0.35,16.905724,17.004533,16.985308,16.938525,16.917947,16.950407,0.038312
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.85+0.05+0.10,16.922957,17.012302,16.973268,16.937458,16.909454,16.951088,0.037282
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.35+0.40,16.906893,16.997626,16.998159,16.931856,16.921263,16.951159,0.038972
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.65+0.15,16.927835,16.994018,16.999221,16.921798,16.913522,16.951279,0.037335
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.39+0.61,16.935196,16.997176,16.992570,16.926433,16.905731,16.951421,0.036775
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.34+0.66,16.944859,17.001855,16.985129,16.922664,16.902599,16.951421,0.037238
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.37+0.63,16.940713,16.999958,16.989099,16.925288,16.902760,16.951564,0.037258
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.85+0.15,16.931544,17.012766,16.971499,16.936674,16.906024,16.951701,0.036985
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.85+0.15+0.00,16.931544,17.012766,16.971499,16.936674,16.906024,16.951701,0.036985
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.75+0.00+0.25,16.912911,17.009994,16.981024,16.939637,16.915423,16.951798,0.038011
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.75+0.00+0.25,16.912911,17.009994,16.981024,16.939637,16.915423,16.951798,0.038011
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.75+0.25,16.925287,17.007466,16.983733,16.937107,16.905729,16.951864,0.037841
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.75+0.25+0.00,16.925287,17.007466,16.983733,16.937107,16.905729,16.951864,0.037841
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.50+0.35,16.915669,16.997411,16.999364,16.926606,16.920358,16.951882,0.038135
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.84+0.16,16.933107,17.013415,16.971079,16.936460,16.905383,16.951889,0.037168
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.85+0.05+0.10,16.924246,17.013461,16.973924,16.938318,16.910193,16.952028,0.037319
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.40+0.40,16.911528,16.999432,16.997138,16.930367,16.922693,16.952231,0.038084
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.34+0.66,16.940426,16.999269,16.990750,16.923941,16.907133,16.952304,0.036524
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.75+0.25,16.927710,17.008925,16.982954,16.937253,16.905227,16.952414,0.037929
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.75+0.25+0.00,16.927710,17.008925,16.982954,16.937253,16.905227,16.952414,0.037929
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.30+0.65+0.05,16.934602,16.996573,16.996685,16.924741,16.909512,16.952423,0.036969
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.35+0.25+0.40,16.903484,16.999077,17.000233,16.937414,16.923578,16.952757,0.039785
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.40+0.20+0.40,16.903622,17.001280,16.998411,16.938921,16.922555,16.952958,0.039891
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.80+0.00+0.20,16.917602,17.012984,16.979440,16.940571,16.915064,16.953132,0.037799
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.80+0.00+0.20,16.917602,17.012984,16.979440,16.940571,16.915064,16.953132,0.037799
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.30+0.30+0.40,16.905282,16.998603,17.001510,16.936148,16.924413,16.953191,0.039524
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.60+0.25,16.922809,16.995816,17.003556,16.925058,16.920495,16.953547,0.037780
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.38+0.62,16.937682,16.999189,16.995116,16.928278,16.908070,16.953667,0.036795
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.55+0.10+0.35,16.904185,17.005137,16.996390,16.942136,16.921232,16.953816,0.040268
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.36+0.64,16.943296,17.002059,16.991595,16.927149,16.905061,16.953832,0.037292
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.70+0.10,16.941489,17.001636,16.993998,16.921880,16.910417,16.953884,0.037301
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.76+0.24,16.927212,17.009945,16.985630,16.939597,16.908049,16.954087,0.037860
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.65+0.20,16.928898,16.997203,17.001799,16.923400,16.919155,16.954091,0.037234
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.55+0.30,16.919077,16.996661,17.004523,16.927542,16.923110,16.954183,0.038069
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.33+0.67,16.947949,17.004543,16.988385,16.925190,16.905553,16.954324,0.037283
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.55+0.10+0.35,16.904298,17.005447,16.997775,16.943099,16.922410,16.954606,0.040369
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.76+0.24,16.929597,17.011507,16.984946,16.939791,16.907633,16.954695,0.037973
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.85+0.15,16.935674,17.016449,16.973643,16.939530,16.908429,16.954745,0.037162
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.85+0.15+0.00,16.935674,17.016449,16.973643,16.939530,16.908429,16.954745,0.037162
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.86+0.14,16.934444,17.016102,16.974265,16.939987,16.909285,16.954817,0.036993
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.50+0.10+0.40,16.908316,17.007247,16.993683,16.942756,16.925063,16.955413,0.038602
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.40+0.20+0.40,16.904732,17.002698,17.002125,16.941680,16.925855,16.955418,0.040122
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.50+0.10+0.40,16.907639,17.006772,16.994387,16.942952,16.925558,16.955461,0.038693
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.33+0.67,16.943741,17.002197,16.994368,16.926768,16.910452,16.955505,0.036563
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.70+0.05+0.25,16.909883,17.010941,16.994116,16.944377,16.919128,16.955689,0.040230
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.70+0.00+0.30,16.913243,17.012334,16.987476,16.944146,16.921257,16.955691,0.038313
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.70+0.00+0.30,16.913243,17.012334,16.987476,16.944146,16.921257,16.955691,0.038313
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.70+0.05+0.25,16.909673,17.010871,16.994511,16.944606,16.919449,16.955822,0.040264
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.37+0.63,16.940289,17.001326,16.997784,16.930243,16.910536,16.956036,0.036818
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.70+0.05,16.947091,17.004793,16.993763,16.924922,16.910029,16.956120,0.037324
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.35+0.65,16.945995,17.004281,16.994214,16.929125,16.907487,16.956220,0.037328
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.65+0.00,16.945995,17.004281,16.994214,16.929125,16.907487,16.956220,0.037328
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.50+0.35,16.918025,16.999862,17.005032,16.931022,16.927317,16.956252,0.037991
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.77+0.23,16.929258,17.012521,16.987653,16.942206,16.910498,16.956427,0.037872
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.40+0.40,16.913819,17.002476,17.004173,16.935268,16.926991,16.956546,0.038807
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.35+0.40,16.910125,17.001275,17.005976,16.937882,16.928484,16.956748,0.039331
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.70+0.15,16.941095,17.003828,16.999576,16.924310,16.916293,16.957020,0.037374
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.77+0.23,16.931601,17.014119,16.987058,16.942442,16.910161,16.957076,0.037992
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.32+0.68,16.951152,17.007346,16.991759,16.927827,16.908626,16.957342,0.037330
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.40+0.40,16.914126,17.002424,17.005182,16.936156,16.930048,16.957587,0.038425
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.86+0.14,16.938344,17.019597,16.976325,16.942708,16.911593,16.957713,0.037157
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.70+0.10,16.943535,17.003954,17.000684,16.926444,16.914379,16.957799,0.037527
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.75+0.05+0.20,16.914906,17.014463,16.993723,16.946408,16.919554,16.957811,0.039834
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.75+0.05+0.20,16.914595,17.014271,16.994017,16.946541,16.919778,16.957840,0.039849
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.60+0.30,16.928891,17.003710,17.004101,16.928273,16.924588,16.957913,0.037582
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.87+0.13,16.937459,17.019561,16.977157,16.943417,16.912673,16.958053,0.037002
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.36+0.64,16.943017,17.003588,17.000569,16.932327,16.913125,16.958525,0.036841
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.80+0.15+0.05,16.926539,17.015625,16.989933,16.945751,16.914949,16.958559,0.038294
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.65+0.25,16.934463,17.004561,17.004272,16.927169,16.923088,16.958711,0.037497
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.34+0.66,16.948810,17.006622,16.996954,16.931215,16.910035,16.958727,0.037367
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.65+0.05+0.30,16.910106,17.012630,16.999096,16.947862,16.924239,16.958787,0.040513
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.32+0.68,16.947179,17.005248,16.998113,16.929714,16.913901,16.958831,0.036606
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.65+0.20,16.932338,17.000865,17.008529,16.928648,16.923859,16.958848,0.037610
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.78+0.22,16.931425,17.015217,16.989802,16.944933,16.913074,16.958890,0.037885
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.80+0.10+0.10,16.922756,17.016182,16.991400,16.946831,16.917290,16.958892,0.038784
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.80+0.15+0.05,16.928053,17.016668,16.989559,16.945881,16.914758,16.958984,0.038332
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.65+0.05+0.30,16.909996,17.012641,16.999624,16.948185,16.924659,16.959021,0.040559
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.80+0.10+0.10,16.923674,17.016811,16.991081,16.946839,16.917100,16.959101,0.038788
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.45+0.15+0.40,16.908363,17.008563,17.004439,16.946910,16.928953,16.959445,0.040332
Pair_ItemCF_MFb,ItemCF_tuned+MF_tuned_baseline_ru6_ri10,0.78+0.22,16.933720,17.016794,16.989291,16.945207,16.912812,16.959565,0.037997
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.85+0.00+0.15,16.927346,17.020921,16.983174,16.946945,16.920180,16.959713,0.037604
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.85+0.00+0.15,16.927346,17.020921,16.983174,16.946945,16.920180,16.959713,0.037604
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.60+0.30,16.929867,17.004853,17.007431,16.930469,16.926493,16.959823,0.037853
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.70+0.15,16.942565,17.005462,17.004531,16.927620,16.919169,16.959869,0.037601
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.70+0.10,16.942329,17.003952,17.005123,16.928488,16.920525,16.960083,0.036963
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.25+0.70+0.05,16.945771,17.005162,17.002894,16.929493,16.918109,16.960286,0.036789
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.31+0.69,16.954469,17.010264,16.995252,16.930574,16.911820,16.960476,0.037379
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.65+0.25,16.935419,17.005643,17.007575,16.929326,16.924966,16.960586,0.037729
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.50+0.35,16.921109,17.003351,17.011492,16.935952,16.931719,16.960725,0.038519
Pair_ItemCFb_MFb,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10,0.87+0.13,16.941125,17.022859,16.979122,16.945995,16.914875,16.960795,0.037155
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.45+0.15+0.40,16.909010,17.009463,17.007012,16.948816,16.931222,16.961105,0.040507
